"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"HYDROPOWER","2022-11-22","2031.75","2068","2002.43","2015.2","-0.69","425722014.3"
"HYDROPOWER","2022-11-17","1968.24","2033.16","1968.24","2029.25","3.14","572284260.6"
"HYDROPOWER","2022-11-16","1945.91","1970.75","1943.46","1967.56","1.13","257596735.5"
"HYDROPOWER","2022-11-15","1963.68","1982.12","1938.88","1945.58","-0.92","224722930.3"
"HYDROPOWER","2022-11-14","1923.27","1963.79","1912.92","1963.67","2.07","238442223.8"
"HYDROPOWER","2022-11-13","1944.89","1948.57","1914.49","1923.76","-1.05","161917028.9"
"HYDROPOWER","2022-11-10","1990.56","1993.14","1932.76","1944.22","-2.07","282592560.3"
"HYDROPOWER","2022-11-09","2038.99","2045.66","1970.85","1985.4","-2.60","363595539.3"
"HYDROPOWER","2022-11-08","2051.38","2060.85","2028.92","2038.47","-0.62","226856036.5"
"HYDROPOWER","2022-11-07","2062.23","2105.26","2039.64","2051.21","-0.29","520066188.2"
"HYDROPOWER","2022-11-06","1990.8","2058.25","1978.26","2057.24","3.35","324750520.9"
"HYDROPOWER","2022-11-03","2018.1","2020.36","1981.99","1990.56","-1.37","208277572.9"
"HYDROPOWER","2022-11-02","2012.6","2047.12","1982.82","2018.21","0.84","394258838.9"
"HYDROPOWER","2022-11-01","1923.06","2002.83","1909.1","2001.34","4.54","313032990.4"
"HYDROPOWER","2022-10-31","1916.14","1921.26","1896.74","1914.42","0.00","4872344.1"
"HYDROPOWER","2022-10-23","1895.87","1915.55","1890.9","1915.55","1.00","87257234.7"
"HYDROPOWER","2022-10-20","1906.44","1906.87","1877.62","1896.6","-0.53","102432368.6"
"HYDROPOWER","2022-10-19","1942.13","1942.18","1893.44","1906.67","-1.83","186527321.7"
"HYDROPOWER","2022-10-17","1955.92","1956.06","1931.13","1942.13","-0.72","117892996.9"
"HYDROPOWER","2022-10-16","1980.56","1980.55","1940.56","1956.31","-1.10","171815618.3"
"HYDROPOWER","2022-10-13","1980.87","1990.56","1963.13","1978.16","-0.12","190814508.9"
"HYDROPOWER","2022-10-12","1964.25","1989.29","1938.43","1980.51","0.80","159870849.1"
"HYDROPOWER","2022-10-11","1980.57","1980.67","1944.25","1964.77","-0.80","131871777.1"
"HYDROPOWER","2022-10-10","2031.31","2036.36","1972.28","1980.57","-2.15","166850344.1"
"HYDROPOWER","2022-10-09","1967.4","2024.3","1966.43","2024.18","2.87","123510723.7"
"HYDROPOWER","2022-09-29","1960.02","1974.69","1951.15","1967.67","0.41","139296865.1"
"HYDROPOWER","2022-09-28","1955.44","1970.24","1941.91","1959.66","0.23","114168705.5"
"HYDROPOWER","2022-09-27","1930.18","1968.34","1928.35","1955.09","1.28","205719273.5"
"HYDROPOWER","2022-09-25","1980.06","1984.66","1921.06","1930.43","-2.54","215659471.5"
"HYDROPOWER","2022-09-22","1999.83","2009.23","1970.35","1980.71","-0.98","186812072.3"
"HYDROPOWER","2022-09-21","1988.25","2029.32","1983.78","2000.3","0.59","199641406.2"
"HYDROPOWER","2022-09-20","2057","2057","1978.75","1988.56","-3.37","353362172.3"
"HYDROPOWER","2022-09-18","2124.4","2124.69","2049.59","2058","-3.09","327195968.2"
"HYDROPOWER","2022-09-16","2137.33","2137.32","2089.01","2123.69","-1.17","265314870.6"
"HYDROPOWER","2022-09-15","2256.5","2258.05","2135.02","2148.93","-4.46","674308711.5"
"HYDROPOWER","2022-09-14","2171.79","2250.91","2166.76","2249.33","3.62","425378553"
"HYDROPOWER","2022-09-13","2156.3","2192.51","2145.61","2170.72","0.97","281435219.7"
"HYDROPOWER","2022-09-12","2181.96","2181.96","2142.25","2149.93","-1.41","244372259"
"HYDROPOWER","2022-09-11","2221.55","2222.47","2170.07","2180.59","-1.54","206220011.3"
"HYDROPOWER","2022-09-08","2208.41","2229.9","2173.35","2214.78","0.63","285336316.1"
"HYDROPOWER","2022-09-07","2226.68","2234.57","2184.07","2200.99","-0.95","251140347.2"
"HYDROPOWER","2022-09-06","2273.14","2273.14","2210.77","2222.18","-2.10","429934262.4"
"HYDROPOWER","2022-09-05","2277.42","2290.57","2264.92","2269.96","-0.27","307236624.4"
"HYDROPOWER","2022-09-04","2255.25","2289.89","2250.23","2276.06","0.95","326319672.7"
"HYDROPOWER","2022-09-02","2260.95","2284.2","2241.41","2254.55","0.04","180430563.4"
"HYDROPOWER","2022-09-01","2248.99","2271.39","2204.45","2253.61","0.46","430223213.2"
"HYDROPOWER","2022-08-31","2291.21","2302.79","2237.95","2243.23","-2.15","346027169.8"
"HYDROPOWER","2022-08-30","2308.27","2340.37","2283.69","2292.48","-0.78","259510740.9"
"HYDROPOWER","2022-08-29","2306.37","2318.53","2279.02","2310.47","0.30","387634897.7"
"HYDROPOWER","2022-08-28","2385.6","2393.92","2300.88","2303.55","-3.42","773699470.3"
"HYDROPOWER","2022-08-26","2426.52","2426.52","2377.87","2385.17","-99.02","531949202.2"
"HYDROPOWER","2022-08-25","2470.34","2478.14","2409.43","2425.82","-99.02","705917829.7"
