"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"MANUFACTURE","2022-11-08","5143.1","5177.2","5069.77","5106.51","-0.71","118297807.5"
"MANUFACTURE","2022-11-07","5206.08","5261.91","5126.49","5143.09","-1.21","177854161.1"
"MANUFACTURE","2022-11-06","5014.84","5210.03","5014.84","5206.08","3.81","104657670.8"
"MANUFACTURE","2022-11-03","5027.97","5104.73","4981.97","5014.84","-0.26","60760853.7"
"MANUFACTURE","2022-11-02","5014.85","5083.49","4981.19","5027.96","0.26","120216498"
"MANUFACTURE","2022-11-01","4853.17","5029.14","4853.16","5014.84","3.33","84445663.2"
"MANUFACTURE","2022-10-31","4822.39","4864.24","4813.44","4853.3","0.00","274594.5"
"MANUFACTURE","2022-10-23","4811.85","4862.46","4800.68","4822.39","0.22","20361687.6"
"MANUFACTURE","2022-10-20","4789.98","4838.68","4771.91","4811.84","-0.02","20819183.4"
"MANUFACTURE","2022-10-19","4855.04","4865.03","4793.11","4812.65","-0.87","32645444.2"
"MANUFACTURE","2022-10-17","4873.05","4885.57","4837.94","4855.04","-0.37","32773838.9"
"MANUFACTURE","2022-10-16","4882.26","4895.5","4835.2","4873.05","0.28","67604587.2"
"MANUFACTURE","2022-10-13","4785.88","4861.03","4785.88","4859.22","1.53","58329246"
"MANUFACTURE","2022-10-12","4746.41","4802.61","4730","4785.88","0.83","34543503.6"
"MANUFACTURE","2022-10-11","4782.44","4800.89","4728.45","4746.4","-0.75","28614651.6"
"MANUFACTURE","2022-10-10","4824.03","4879.63","4770.3","4782.44","-0.86","53316116.7"
"MANUFACTURE","2022-10-09","4744.55","4827.37","4738.9","4824.03","2.57","41346685.8"
"MANUFACTURE","2022-09-29","4645.31","4702.98","4645.3","4702.98","1.24","33113264.6"
"MANUFACTURE","2022-09-28","4611.02","4665.99","4611.02","4645.3","0.74","23807640.8"
"MANUFACTURE","2022-09-27","4594.34","4650.4","4574.24","4611.02","0.36","34706887.4"
"MANUFACTURE","2022-09-25","4678.8","4678.8","4594.34","4594.34","-1.81","41597442.1"
"MANUFACTURE","2022-09-22","4711.54","4743.41","4643.45","4678.8","-0.69","49303442"
"MANUFACTURE","2022-09-21","4656.74","4728.57","4650.84","4711.53","1.18","39539541.2"
"MANUFACTURE","2022-09-20","4754.68","4754.67","4646.86","4656.74","-2.06","83201676.6"
"MANUFACTURE","2022-09-18","4826.32","4838.71","4754.67","4754.67","-1.48","57810944"
"MANUFACTURE","2022-09-16","4858.45","4858.45","4763.07","4826.31","-1.14","57475936.7"
"MANUFACTURE","2022-09-15","5066.13","5084.89","4871.67","4882.21","-3.16","105982878.3"
"MANUFACTURE","2022-09-14","4929.53","5077.18","4929.53","5041.28","2.27","62898627.5"
"MANUFACTURE","2022-09-13","4838.89","4942.12","4837.63","4929.53","1.87","46493501.6"
"MANUFACTURE","2022-09-12","4852.45","4860.94","4813.19","4838.88","-0.28","45009096"
"MANUFACTURE","2022-09-11","4858.12","4890","4850.63","4852.44","-0.12","27172935"
"MANUFACTURE","2022-09-08","4871.12","4906.58","4847.25","4858.11","-0.27","44170008"
"MANUFACTURE","2022-09-07","4875.42","4886.44","4848.8","4871.12","-0.09","35618299.6"
"MANUFACTURE","2022-09-06","4898.81","4917.95","4871.79","4875.42","-0.48","48069707.2"
"MANUFACTURE","2022-09-05","4921.06","4962.93","4894.48","4898.8","0.04","33494295.5"
"MANUFACTURE","2022-09-04","4905.28","4964.88","4896.87","4896.93","-0.17","42019229.2"
"MANUFACTURE","2022-09-02","4928.21","4981.83","4895.26","4905.28","-0.47","45927864.7"
"MANUFACTURE","2022-09-01","4931.55","4947.98","4893.82","4928.21","-0.07","52053588.3"
"MANUFACTURE","2022-08-31","4979.35","4992.78","4921.71","4931.55","-0.96","54653479.4"
"MANUFACTURE","2022-08-30","4967.62","5037.2","4967.61","4979.34","0.24","37472330.5"
"MANUFACTURE","2022-08-29","4948.59","4987.32","4889.26","4967.61","0.82","78015242.2"
"MANUFACTURE","2022-08-28","4990.29","4996.37","4904.65","4927.06","-1.27","137818295.4"
"MANUFACTURE","2022-08-26","5044.97","5044.97","4977.79","4990.29","-99.01","66128033.5"
"MANUFACTURE","2022-08-25","5124.92","5142.32","5044.97","5044.97","-99.02","77862921.9"
"MANUFACTURE","2022-08-24","5134.37","5196.07","5109.12","5124.92","-99.00","84793801.1"
"MANUFACTURE","2022-08-23","5105","5140.21","5088.67","5134.37","-98.99","61345899.6"
"MANUFACTURE","2022-08-22","5137.23","5156","5087.15","5105","-99.01","82408797.5"
"MANUFACTURE","2022-08-21","5114.45","5190.8","5107.28","5137.22","-99.00","100296427"
"MANUFACTURE","2022-08-18","5061.25","5136.19","5057.8","5114.44","0.00","112465250.9"
"MANUFACTURE","2022-08-17","5055.11","5101.39","5031.52","5061.25","0.00","98031065.8"
"MANUFACTURE","2022-08-16","5156.84","5232.25","5057.52","5058.73","0.00","152645304.1"
"MANUFACTURE","2022-08-15","5107.32","5167.67","4977.84","5156.84","0.00","312221064.7"
"MANUFACTURE","2022-08-14","5276.62","5276.61","5127.94","5132.89","0.00","254175575.7"
